,loss,accuracy,updated_mean_io_u,val_loss,val_accuracy,val_updated_mean_io_u,lr
0,0.7589061260223389,0.8202123045921326,0.11677474528551102,0.7204685211181641,0.7625418305397034,0.18937954306602478,0.0010000000474974513
1,0.6326861381530762,0.7992581725120544,0.21239890158176422,0.6722719073295593,0.7701181173324585,0.2288520187139511,0.0010000000474974513
2,0.5986306667327881,0.7933236956596375,0.242707759141922,0.6515531539916992,0.7743592262268066,0.24918405711650848,0.0010000000474974513
3,0.5797308683395386,0.7901087403297424,0.2606199383735657,0.6430532336235046,0.777741014957428,0.26009678840637207,0.0010000000474974513
4,0.565981924533844,0.787838339805603,0.27281561493873596,0.6293296217918396,0.7788876295089722,0.2709624767303467,0.0010000000474974513
5,0.5541757941246033,0.7862107753753662,0.28329575061798096,0.6232089996337891,0.7751765251159668,0.27964621782302856,0.0010000000474974513
6,0.5464485287666321,0.7850875854492188,0.2904089391231537,0.6209992170333862,0.7841634750366211,0.2822337746620178,0.0010000000474974513
7,0.5397325158119202,0.7841114401817322,0.29639872908592224,0.6136549711227417,0.7790876626968384,0.28758564591407776,0.0010000000474974513
8,0.5336188673973083,0.783126175403595,0.30162957310676575,0.6118336319923401,0.7802744507789612,0.29144787788391113,0.0010000000474974513
9,0.5300701856613159,0.7818223834037781,0.3059884309768677,0.6086176037788391,0.7772318124771118,0.29199492931365967,0.0010000000474974513
10,0.5248498320579529,0.7814938426017761,0.3102191984653473,0.602989673614502,0.7771849036216736,0.2979854941368103,0.0010000000474974513
11,0.5206308364868164,0.7810474038124084,0.3134012818336487,0.6027834415435791,0.7732813954353333,0.2997160255908966,0.0010000000474974513
12,0.5172621607780457,0.7801969051361084,0.31699085235595703,0.6011002659797668,0.7697832584381104,0.30046164989471436,0.0010000000474974513
13,0.5126374959945679,0.7796570658683777,0.3204490840435028,0.6000502109527588,0.7752035856246948,0.3026498258113861,0.0010000000474974513
14,0.5108927488327026,0.7793578505516052,0.32263004779815674,0.6029885411262512,0.7760237455368042,0.30335357785224915,0.0010000000474974513
15,0.5082762241363525,0.7786331176757812,0.32560375332832336,0.5983607769012451,0.7736153602600098,0.30598512291908264,0.0010000000474974513
16,0.5062145590782166,0.7783799171447754,0.3274044692516327,0.5985816717147827,0.7704256772994995,0.3054256737232208,0.0010000000474974513
17,0.5015683174133301,0.7783282995223999,0.33026745915412903,0.598037838935852,0.773036003112793,0.3066709637641907,0.0010000000474974513
18,0.49999353289604187,0.7778021693229675,0.3317261040210724,0.5949706435203552,0.7647271156311035,0.30837130546569824,0.0010000000474974513
19,0.4992106258869171,0.7773523926734924,0.33376240730285645,0.5931007862091064,0.764697253704071,0.3117559850215912,0.0010000000474974513
20,0.49693724513053894,0.7771568298339844,0.3363704979419708,0.5963940620422363,0.7602152824401855,0.3093700706958771,0.0010000000474974513
21,0.49496299028396606,0.7768910527229309,0.3371569812297821,0.5958629250526428,0.762117326259613,0.3107656240463257,0.0010000000474974513
22,0.49283692240715027,0.7763993740081787,0.33953985571861267,0.5929126143455505,0.7598395943641663,0.3130667507648468,0.0010000000474974513
23,0.4921626150608063,0.775912344455719,0.34082722663879395,0.5955809950828552,0.754148006439209,0.3105636537075043,0.0010000000474974513
24,0.488031268119812,0.7765862941741943,0.3427567780017853,0.5926086902618408,0.7561665773391724,0.31082355976104736,0.0010000000474974513
25,0.48822346329689026,0.7760165333747864,0.3431183099746704,0.5927903652191162,0.7588648796081543,0.3125530481338501,0.0010000000474974513
26,0.4861498177051544,0.7751264572143555,0.3455827236175537,0.5954848527908325,0.7581421732902527,0.3102979362010956,0.0010000000474974513
27,0.4844076931476593,0.7756059765815735,0.34736233949661255,0.5932521820068359,0.7576788067817688,0.3109084367752075,0.0010000000474974513
28,0.46521949768066406,0.7729853987693787,0.36458492279052734,0.5821430087089539,0.7658684849739075,0.32154953479766846,0.00010000000474974513
29,0.46144819259643555,0.7728745937347412,0.3672386705875397,0.5827294588088989,0.7662633657455444,0.32063326239585876,0.00010000000474974513
30,0.4615462124347687,0.7720586657524109,0.3683532178401947,0.5827993154525757,0.7673264741897583,0.320383220911026,0.00010000000474974513
31,0.46043169498443604,0.7724644541740417,0.3689131736755371,0.5825148820877075,0.7683091163635254,0.32026734948158264,0.00010000000474974513
32,0.4588574171066284,0.7724947929382324,0.3708314895629883,0.5803859233856201,0.7677332162857056,0.32440707087516785,1.0000000656873453e-05
33,0.4582449495792389,0.7720551490783691,0.3712475597858429,0.5797297954559326,0.7674603462219238,0.32483696937561035,1.0000000656873453e-05
34,0.4576262831687927,0.7723497748374939,0.3715972900390625,0.5797917246818542,0.7680604457855225,0.3245837390422821,1.0000000656873453e-05
35,0.45721203088760376,0.7720739841461182,0.3720872402191162,0.5797318816184998,0.767838180065155,0.32488277554512024,1.0000000656873453e-05
36,0.4569462835788727,0.772175133228302,0.37255290150642395,0.5792619585990906,0.7688080072402954,0.324169784784317,1.0000000656873453e-05
37,0.4572438895702362,0.7720803022384644,0.37237614393234253,0.5814023017883301,0.768676221370697,0.32365867495536804,1.0000000656873453e-05
38,0.4580012261867523,0.7719915509223938,0.37111523747444153,0.5804511904716492,0.767878532409668,0.3241942226886749,1.0000000656873453e-05
39,0.4563755393028259,0.7719216346740723,0.37288978695869446,0.5797955989837646,0.7688381671905518,0.3242863416671753,1.0000000656873453e-05
40,0.4571579396724701,0.772222638130188,0.37304872274398804,0.5796645283699036,0.7674189209938049,0.3240877091884613,1.0000001111620804e-06
41,0.4565984904766083,0.7722745537757874,0.3726304769515991,0.5796849131584167,0.767559289932251,0.3247194290161133,1.0000001111620804e-06
42,0.4573027789592743,0.7720445990562439,0.37280765175819397,0.5793569684028625,0.7675657868385315,0.3240957260131836,1.0000001111620804e-06
43,0.4572087526321411,0.7720299363136292,0.3721671998500824,0.580113410949707,0.7674620747566223,0.32370245456695557,1.000000082740371e-07
44,0.4567943513393402,0.7720832228660583,0.37317991256713867,0.5803011059761047,0.7671085000038147,0.3246082365512848,1.000000082740371e-07
45,0.4565627872943878,0.771930992603302,0.372512549161911,0.5812450051307678,0.7666155099868774,0.3242104947566986,1.000000082740371e-07
46,0.45809224247932434,0.77179354429245,0.3722352981567383,0.5787655711174011,0.7668763995170593,0.3244408369064331,1.000000082740371e-08
47,0.45679816603660583,0.7721222043037415,0.37305882573127747,0.5794993042945862,0.7676608562469482,0.32447725534439087,1.000000082740371e-08
48,0.4573992192745209,0.7721647620201111,0.372323602437973,0.5800325870513916,0.767301619052887,0.324491947889328,1.000000082740371e-08
49,0.4562058448791504,0.7722806334495544,0.3728325664997101,0.5797845721244812,0.7675999402999878,0.32431456446647644,1.000000082740371e-08
50,0.45738479495048523,0.7716306447982788,0.37224459648132324,0.5798248052597046,0.767614483833313,0.32440662384033203,1.000000082740371e-09
51,0.4569017291069031,0.7720395922660828,0.37282228469848633,0.5798749327659607,0.7672644257545471,0.3248293697834015,1.000000082740371e-09
52,0.4570324718952179,0.7724092602729797,0.3731580078601837,0.5794299244880676,0.7669051289558411,0.3248254656791687,1.000000082740371e-09
53,0.45712870359420776,0.7717714309692383,0.3733743131160736,0.5795009732246399,0.7663838863372803,0.32429349422454834,1.000000082740371e-10
