,loss,accuracy,updated_mean_io_u,val_loss,val_accuracy,val_updated_mean_io_u,lr
0,0.7552350163459778,0.821026623249054,0.1149829626083374,0.7252342700958252,0.7770156860351562,0.18213117122650146,0.0010000000474974513
1,0.6357731223106384,0.7999805808067322,0.20960377156734467,0.6753289699554443,0.7702242732048035,0.2237844616174698,0.0010000000474974513
2,0.601335883140564,0.7941156029701233,0.23915201425552368,0.6565586924552917,0.7618646621704102,0.24591106176376343,0.0010000000474974513
3,0.5816830396652222,0.7901806831359863,0.2574644684791565,0.6367467641830444,0.7683900594711304,0.26013320684432983,0.0010000000474974513
4,0.5683532357215881,0.7882096767425537,0.2701759934425354,0.6352944374084473,0.7801212668418884,0.2655157446861267,0.0010000000474974513
5,0.5579224228858948,0.7869395613670349,0.2791551649570465,0.6264105439186096,0.7813166379928589,0.27546563744544983,0.0010000000474974513
6,0.5505375862121582,0.7855294346809387,0.2873862683773041,0.6176055073738098,0.7730655074119568,0.2791011333465576,0.0010000000474974513
7,0.5418875217437744,0.7843120098114014,0.2939484119415283,0.6105777025222778,0.7740527391433716,0.2850019335746765,0.0010000000474974513
8,0.5368582606315613,0.7835854291915894,0.2984496057033539,0.6160460710525513,0.7870688438415527,0.28542524576187134,0.0010000000474974513
9,0.5312747359275818,0.7833004593849182,0.30317845940589905,0.605078399181366,0.7741166353225708,0.29553553462028503,0.0010000000474974513
10,0.5280448198318481,0.7823020815849304,0.307407945394516,0.6039191484451294,0.7785342931747437,0.2984917163848877,0.0010000000474974513
11,0.5236914157867432,0.7817700505256653,0.31007641553878784,0.6018876433372498,0.7760072350502014,0.29915520548820496,0.0010000000474974513
12,0.5204055309295654,0.7810850739479065,0.3138318955898285,0.6001323461532593,0.7734014987945557,0.30354684591293335,0.0010000000474974513
13,0.5169934034347534,0.7805837392807007,0.3169146776199341,0.6005846261978149,0.7774770855903625,0.30461031198501587,0.0010000000474974513
14,0.5143576860427856,0.7800467014312744,0.3198152780532837,0.5962569713592529,0.7747817039489746,0.3049863576889038,0.0010000000474974513
15,0.5117477774620056,0.7795211672782898,0.32183441519737244,0.5960745811462402,0.7760530114173889,0.3061639666557312,0.0010000000474974513
16,0.5085408091545105,0.779242753982544,0.32460689544677734,0.5955368876457214,0.770287275314331,0.3078351616859436,0.0010000000474974513
17,0.506131649017334,0.7791737914085388,0.3266098201274872,0.5962866544723511,0.7735647559165955,0.30695438385009766,0.0010000000474974513
18,0.5031548142433167,0.7789682149887085,0.32867535948753357,0.5920673608779907,0.7694263458251953,0.31203579902648926,0.0010000000474974513
19,0.5019576549530029,0.7781463861465454,0.33000636100769043,0.5934595465660095,0.7708591818809509,0.3116140365600586,0.0010000000474974513
