,loss,accuracy,updated_mean_io_u,val_loss,val_accuracy,val_updated_mean_io_u,lr
0,0.6781240105628967,0.910619854927063,0.12143121659755707,0.6466918587684631,0.8585758805274963,0.20084194839000702,0.0010000000474974513
1,0.5661822557449341,0.8886504769325256,0.22308287024497986,0.607435405254364,0.8643836379051208,0.2353743314743042,0.0010000000474974513
2,0.5384653806686401,0.8830643892288208,0.25067296624183655,0.5891869068145752,0.8574672341346741,0.2592792510986328,0.0010000000474974513
3,0.5207082033157349,0.880011260509491,0.2669145166873932,0.5830311179161072,0.8701456785202026,0.26213425397872925,0.0010000000474974513
4,0.509676456451416,0.8780131340026855,0.2778164744377136,0.5725795030593872,0.861456036567688,0.2747200131416321,0.0010000000474974513
5,0.4999915659427643,0.8761078715324402,0.2871931493282318,0.57127845287323,0.8616936802864075,0.2785428464412689,0.0010000000474974513
6,0.4925377368927002,0.8748703002929688,0.29391685128211975,0.5651859045028687,0.8664029240608215,0.28341057896614075,0.0010000000474974513
7,0.4852595925331116,0.8733401298522949,0.29968491196632385,0.5656344294548035,0.8692152500152588,0.28193575143814087,0.0010000000474974513
8,0.4804936349391937,0.8723528981208801,0.3049817681312561,0.5605913996696472,0.8683353662490845,0.2866280674934387,0.0010000000474974513
9,0.47424307465553284,0.8717595338821411,0.3096541464328766,0.5635855197906494,0.8687705993652344,0.2886577248573303,0.0010000000474974513
10,0.4690735340118408,0.8708384037017822,0.3137979209423065,0.5611007213592529,0.8701243996620178,0.2904524803161621,0.0010000000474974513
11,0.46660637855529785,0.8698088526725769,0.31704220175743103,0.5617712140083313,0.8667708039283752,0.29104936122894287,0.0010000000474974513
12,0.4426034092903137,0.8665729761123657,0.33868658542633057,0.5438275933265686,0.857433557510376,0.3169693350791931,0.00010000000474974513
13,0.4385083317756653,0.86565762758255,0.34331804513931274,0.5437754988670349,0.8585283160209656,0.31659364700317383,0.00010000000474974513
14,0.43637701869010925,0.8653360605239868,0.3452049791812897,0.5432313680648804,0.8585563898086548,0.3166763484477997,0.00010000000474974513
15,0.4352206289768219,0.8651719093322754,0.3459602892398834,0.5437906384468079,0.8593385815620422,0.3162400722503662,0.00010000000474974513
16,0.43442967534065247,0.8651071786880493,0.3470913767814636,0.5433656573295593,0.8591490387916565,0.3163270354270935,0.00010000000474974513
17,0.4331015944480896,0.8650192618370056,0.3474997282028198,0.5443820953369141,0.8605783581733704,0.31535017490386963,0.00010000000474974513
18,0.43001309037208557,0.8645554184913635,0.35063591599464417,0.5414236187934875,0.859744668006897,0.31890353560447693,1.0000000656873453e-05
19,0.43017879128456116,0.8643218874931335,0.3513505458831787,0.5403904318809509,0.8596668243408203,0.3193507194519043,1.0000000656873453e-05
20,0.4290977120399475,0.8644852638244629,0.35156404972076416,0.5417410731315613,0.8599790930747986,0.3188534379005432,1.0000000656873453e-05
21,0.4293779730796814,0.8640381097793579,0.3521136939525604,0.5416512489318848,0.860629141330719,0.3191826343536377,1.0000000656873453e-05
22,0.4285505414009094,0.8642480373382568,0.35251668095588684,0.5412887334823608,0.8610393404960632,0.3197029232978821,1.0000000656873453e-05
23,0.42885076999664307,0.8640977144241333,0.35268351435661316,0.5416057109832764,0.8603165149688721,0.31922203302383423,1.0000001111620804e-06
24,0.42870914936065674,0.8641900420188904,0.35235220193862915,0.5403257608413696,0.861039400100708,0.31904929876327515,1.0000001111620804e-06
25,0.4292280972003937,0.8639458417892456,0.35238543152809143,0.5411546230316162,0.8602690100669861,0.31905001401901245,1.0000001111620804e-06
26,0.4289398193359375,0.8638570308685303,0.3527621030807495,0.5418189764022827,0.8600845336914062,0.3189280033111572,1.000000082740371e-07
27,0.42922890186309814,0.8641650676727295,0.35240307450294495,0.54127037525177,0.8603253364562988,0.3188963532447815,1.000000082740371e-07
28,0.4291935861110687,0.8642463088035583,0.35216864943504333,0.5413980484008789,0.8601633310317993,0.318823903799057,1.000000082740371e-07
29,0.4282642602920532,0.8641470670700073,0.3527023196220398,0.5410508513450623,0.8602572679519653,0.31854379177093506,1.000000082740371e-08
30,0.4283151626586914,0.8639814257621765,0.35278797149658203,0.5411550402641296,0.8602513074874878,0.31881511211395264,1.000000082740371e-08
31,0.42965981364250183,0.8642212748527527,0.35223960876464844,0.5416668057441711,0.8600955605506897,0.3189937174320221,1.000000082740371e-08
32,0.42909717559814453,0.8640300035476685,0.35262611508369446,0.5416781902313232,0.8604506254196167,0.3190998136997223,1.000000082740371e-09
33,0.42868825793266296,0.8641679883003235,0.35257062315940857,0.5415137410163879,0.8605114817619324,0.3188301920890808,1.000000082740371e-09
34,0.43020421266555786,0.8638424873352051,0.352359801530838,0.5414615273475647,0.8599384427070618,0.3188916742801666,1.000000082740371e-09
