,loss,accuracy,val_loss,val_accuracy,lr
0,0.3708423972129822,0.8997896313667297,0.32394900918006897,0.8825801610946655,0.0010000000474974513
1,0.31576845049858093,0.8853822946548462,0.31619033217430115,0.8838370442390442,0.0010000000474974513
2,0.3008174002170563,0.8837564587593079,0.29890796542167664,0.8854150176048279,0.0010000000474974513
3,0.28975602984428406,0.8821617960929871,0.3075188398361206,0.8805802464485168,0.0010000000474974513
4,0.28442588448524475,0.8801167011260986,0.2980968654155731,0.8800626993179321,0.0010000000474974513
5,0.277393102645874,0.8790832161903381,0.291523814201355,0.880637526512146,0.0010000000474974513
6,0.2705032229423523,0.8786799907684326,0.2896016836166382,0.8822569251060486,0.0010000000474974513
7,0.26712340116500854,0.8769933581352234,0.29294607043266296,0.8784612417221069,0.0010000000474974513
8,0.25999704003334045,0.8767155408859253,0.2835007309913635,0.880734920501709,0.0010000000474974513
9,0.25630733370780945,0.8750428557395935,0.2933650314807892,0.8834043741226196,0.0010000000474974513
10,0.25115156173706055,0.8749191164970398,0.29027605056762695,0.8830035328865051,0.0010000000474974513
11,0.24820421636104584,0.8734977841377258,0.29091334342956543,0.8787224292755127,0.0010000000474974513
12,0.23075297474861145,0.8718405365943909,0.28315284848213196,0.8763699531555176,0.00010000000474974513
13,0.22624309360980988,0.8712332844734192,0.2835735082626343,0.8791964650154114,0.00010000000474974513
14,0.22602985799312592,0.8702334761619568,0.28520381450653076,0.8758056163787842,0.00010000000474974513
15,0.22361788153648376,0.8706580996513367,0.2908593416213989,0.8755459189414978,0.00010000000474974513
16,0.22204290330410004,0.8699994683265686,0.28571435809135437,0.8763707876205444,1.0000000656873453e-05
17,0.22213611006736755,0.869692325592041,0.28961488604545593,0.8773512244224548,1.0000000656873453e-05
18,0.22224630415439606,0.8699490427970886,0.28116390109062195,0.878756046295166,1.0000000656873453e-05
19,0.21987858414649963,0.8704835772514343,0.2841678559780121,0.87894606590271,1.0000000656873453e-05
20,0.22149068117141724,0.869810938835144,0.29387444257736206,0.8757793307304382,1.0000000656873453e-05
21,0.22055454552173615,0.8701468110084534,0.2850758731365204,0.8760992288589478,1.0000000656873453e-05
22,0.2217538058757782,0.8691948056221008,0.2867079973220825,0.8763192296028137,9.999999747378752e-06
23,0.22060862183570862,0.8698107600212097,0.2876546382904053,0.8767567276954651,9.999999747378752e-06
24,0.21929030120372772,0.8702108263969421,0.28198447823524475,0.8772854804992676,9.999999747378752e-06
25,0.21921312808990479,0.8695740103721619,0.29140666127204895,0.8766357898712158,9.999999747378752e-06
26,0.22031372785568237,0.869987964630127,0.29117512702941895,0.8746041059494019,9.999999747378752e-06
27,0.22139383852481842,0.8690019249916077,0.2828787863254547,0.8774377107620239,9.999999747378752e-06
28,0.21989072859287262,0.8696861267089844,0.28632253408432007,0.8752303123474121,9.999999747378752e-06
29,0.21912719309329987,0.8692942261695862,0.28986257314682007,0.8748281002044678,9.999999747378752e-06
30,0.2191745936870575,0.8701426982879639,0.28349676728248596,0.8783795237541199,9.999999747378752e-06
31,0.21922048926353455,0.8696860671043396,0.29177600145339966,0.8766820430755615,9.999999747378752e-06
32,0.21945999562740326,0.8697441816329956,0.2924553453922272,0.8783024549484253,9.999999747378752e-06
33,0.21939294040203094,0.8695467710494995,0.29236018657684326,0.8750660419464111,9.999999747378752e-06
34,0.21900293231010437,0.8697149157524109,0.2922513484954834,0.8755298256874084,9.999999747378752e-06
35,0.21840672194957733,0.8700402975082397,0.2858355939388275,0.8784531354904175,9.999999747378752e-06
36,0.219007670879364,0.8695868253707886,0.28804075717926025,0.8769999742507935,9.999999747378752e-06
37,0.21949069201946259,0.8693739175796509,0.28252145648002625,0.8763505220413208,9.999999747378752e-06
38,0.2188389152288437,0.8694096207618713,0.28474491834640503,0.8777338862419128,9.999999747378752e-06
39,0.21846254169940948,0.8695352673530579,0.2856617271900177,0.8790221810340881,9.999999747378752e-06
40,0.21709580719470978,0.869669497013092,0.2923809289932251,0.8741317391395569,9.999999747378752e-06
41,0.21858647465705872,0.8695113062858582,0.2886890769004822,0.8770852088928223,9.999999747378752e-06
42,0.2188257873058319,0.8694499135017395,0.28756478428840637,0.8754194378852844,9.999999747378752e-06
43,0.21890808641910553,0.8689749836921692,0.2881082594394684,0.8759973645210266,9.999999747378752e-06
44,0.21827520430088043,0.8691189885139465,0.2985714077949524,0.8746680617332458,9.999999747378752e-06
45,0.21878430247306824,0.8689923882484436,0.28107163310050964,0.880663275718689,9.999999747378752e-06
46,0.21754926443099976,0.8696243762969971,0.28840261697769165,0.8758746981620789,9.999999747378752e-06
47,0.21739162504673004,0.8694790601730347,0.2980361580848694,0.8754003643989563,9.999999747378752e-06
48,0.2174401581287384,0.8693851232528687,0.28338468074798584,0.8764601349830627,9.999999747378752e-06
49,0.21683301031589508,0.8690675497055054,0.2871853709220886,0.8788633346557617,9.999999747378752e-06
50,0.21691852807998657,0.8691608309745789,0.2803509533405304,0.8774930834770203,9.999999747378752e-06
51,0.2169913351535797,0.8695743083953857,0.2875783443450928,0.8761888146400452,9.999999747378752e-06
52,0.2176135927438736,0.8693917989730835,0.28492191433906555,0.8762811422348022,9.999999747378752e-06
53,0.2159281224012375,0.8697792291641235,0.28116706013679504,0.8775190711021423,9.999999747378752e-06
54,0.2165718525648117,0.8690634965896606,0.28838610649108887,0.8765451908111572,9.999999747378752e-06
55,0.2161041498184204,0.869085967540741,0.28423425555229187,0.8753675222396851,9.999999747378752e-06
56,0.21595068275928497,0.8689255118370056,0.28809037804603577,0.8771814703941345,9.999999747378752e-06
57,0.21753127872943878,0.8694291114807129,0.27881351113319397,0.8762402534484863,9.999999747378752e-06
58,0.21579162776470184,0.8690636157989502,0.28444597125053406,0.8775306940078735,9.999999747378752e-06
59,0.21772025525569916,0.8684924244880676,0.29074615240097046,0.8743934035301208,9.999999747378752e-06
60,0.21652360260486603,0.8684853911399841,0.2929684817790985,0.8753578662872314,9.999999747378752e-06
61,0.21587882936000824,0.8690857887268066,0.2849068343639374,0.8768416047096252,9.999999747378752e-06
62,0.21600058674812317,0.8681521415710449,0.28585299849510193,0.8775192499160767,9.999999747378752e-06
